material_id,formula,crystal_system,battery_family,is_stable,energy_above_hull,band_gap,india_feasibility_score,india_decision_label,india_rule_reason,predicted_stable_probability,predicted_is_stable,predicted_energy_above_hull,final_recommendation_score,parsed_elements,blocked_elements,predicted_energy_above_hull_clipped,family_rank,shortlist_rule_type,shortlist_rejection_reason,shortlist_score
mp-759846,Li3MnFeCo(PO4)3,Orthorhombic,LMFP-family,False,0.028393654,2.295,90,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.02682711,False,0.051354367,37.61,Co;Fe;Li;Mn;O;P,,0.051354367,2,Benchmark family exception,Included in final shortlist,42.44
mp-761258,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.013256525,2.2515,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.011458594,False,0.051431697,37.49,Co;Fe;Li;Mn;O;P,,0.051431697,2,Benchmark family exception,Included in final shortlist,42.43
mp-1177594,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.013090081,2.3362,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.011008804,False,0.051431697,37.46,Co;Fe;Li;Mn;O;P,,0.051431697,2,Benchmark family exception,Included in final shortlist,42.41
mp-1177593,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.013107007,2.4137,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.010598238,False,0.051431697,37.44,Co;Fe;Li;Mn;O;P,,0.051431697,2,Benchmark family exception,Included in final shortlist,42.39
mp-1177597,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.01398527,2.4486,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.010598238,False,0.051431697,37.44,Co;Fe;Li;Mn;O;P,,0.051431697,2,Benchmark family exception,Included in final shortlist,42.39
mp-1177625,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.012762686,2.4151,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.010598238,False,0.051431697,37.44,Co;Fe;Li;Mn;O;P,,0.051431697,2,Benchmark family exception,Included in final shortlist,42.39
mp-1177623,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.014626279,2.1681,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.011546306,False,0.05193458,37.49,Co;Fe;Li;Mn;O;P,,0.05193458,2,Benchmark family exception,Included in final shortlist,42.33
mp-764708,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.013230757,2.2194,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.011458594,False,0.051928643,37.49,Co;Fe;Li;Mn;O;P,,0.051928643,2,Benchmark family exception,Included in final shortlist,42.33
mp-1177427,Li4Mn3NbFe2(PO4)6,Triclinic,LMFP-family,False,0.105645964,0.5376,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.0027766477,False,0.050219286,36.97,Fe;Li;Mn;Nb;O;P,,0.050219286,2,Benchmark family exception,Included in final shortlist,42.28
mp-764912,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.01919494,2.0732,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.012170177,False,0.053129774,37.53,Co;Fe;Li;Mn;O;P,,0.053129774,2,Benchmark family exception,Included in final shortlist,42.12
mp-764931,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.013339165,2.0595,92,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.012170177,False,0.053129774,37.53,Co;Fe;Li;Mn;O;P,,0.053129774,2,Benchmark family exception,Included in final shortlist,42.12
mp-776660,Li4Mn5Fe(PO4)6,Triclinic,LMFP-family,False,0.071245164,0.3211,93,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.0017601178,False,0.052769523,37.31,Fe;Li;Mn;O;P,,0.052769523,2,Benchmark family exception,Included in final shortlist,42.08
mp-1177589,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.025836374,2.2157,90,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.011458594,False,0.051928643,36.69,Co;Fe;Li;Mn;O;P,,0.051928643,2,Benchmark family exception,Included in final shortlist,41.63
mp-764867,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.029671587,2.0843,90,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.012170177,False,0.053129774,36.73,Co;Fe;Li;Mn;O;P,,0.053129774,2,Benchmark family exception,Included in final shortlist,41.42
mp-764707,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.03362478,1.9995,90,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.012170177,False,0.054711517,36.73,Co;Fe;Li;Mn;O;P,,0.054711517,2,Benchmark family exception,Included in final shortlist,41.11
mp-764969,Li3MnFeCo(PO4)3,Monoclinic,LMFP-family,False,0.03056416,2.0076,90,Research Candidate,Manganese phosphate research family; useful extension of LFP.,0.012170177,False,0.054711517,36.73,Co;Fe;Li;Mn;O;P,,0.054711517,2,Benchmark family exception,Included in final shortlist,41.11
mp-581301,Li2MgMn3O8,Cubic,LMO-family,True,0.0,1.9551,90,Research Candidate,Manganese oxide family; useful but needs cycle-life caution.,0.7197036,True,0.01591161,79.18,Li;Mg;Mn;O,,0.01591161,3,Strict model shortlist,Included in final shortlist,80.7
mp-1193172,Li2Mn(SO4)2,Monoclinic,LMO-family,True,0.0,3.5794,91,Research Candidate,Manganese oxide family; useful but needs cycle-life caution.,0.6690351,True,0.016314626,76.54,Li;Mn;O;S,,0.016314626,3,Strict model shortlist,Included in final shortlist,78.69
mp-704943,Li2Mn3ZnO8,Cubic,LMO-family,True,0.0,1.5525,90,Research Candidate,Manganese oxide family; useful but needs cycle-life caution.,0.6521369,True,0.041201778,75.13,Li;Mn;O;Zn,,0.041201778,3,Strict model shortlist,Included in final shortlist,72.61
mp-771112,Li2Mn3NiO8,Cubic,LMO-family,True,0.0,1.3993,86,Research Candidate,Manganese oxide family; useful but needs cycle-life caution.,0.67242265,True,0.06277489,74.75,Li;Mn;Ni;O,,0.06277489,3,Strict model shortlist,Included in final shortlist,67.8
mp-3247282,LiEr4MnC8,Orthorhombic,Carbon-family,True,0.0,0.0,98,Recommend,Anode-side carbon family; graphite is strategically important.,0.72907007,True,0.046043165,82.94,C;Er;Li;Mn,,0.046043165,4,Strict model shortlist,Included in final shortlist,77.9
mp-3214455,Sr2LiHC3,Tetragonal,Carbon-family,True,0.0,1.615,95,Recommend,Anode-side carbon family; graphite is strategically important.,0.82866406,True,0.07124193,87.72,C;H;Li;Sr,,0.07124193,4,Strict model shortlist,Included in final shortlist,76.29
mp-3210734,LiCa2C3F,Tetragonal,Carbon-family,True,0.0,1.5941,91,Recommend,Anode-side carbon family; graphite is strategically important.,0.7173424,True,0.056587666,79.44,C;Ca;F;Li,,0.056587666,4,Strict model shortlist,Included in final shortlist,72.81
mp-3205982,LiGa(CO3)2,Trigonal,Carbon-family,True,0.0,4.5088,95,Recommend,Anode-side carbon family; graphite is strategically important.,0.69371784,True,0.06468347,79.62,C;Ga;Li;O,,0.06468347,4,Strict model shortlist,Included in final shortlist,71.53
mp-568863,LiEu2CBr3N2,Cubic,Carbon-family,True,0.0,0.8303,95,Recommend,Anode-side carbon family; graphite is strategically important.,0.6616808,True,0.083833896,77.7,Br;C;Eu;Li;N,,0.083833896,4,Strict model shortlist,Included in final shortlist,66.26
mp-1191141,SrLi2SiO4,Trigonal,Silicon-family,True,0.0,4.6041,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.8251565,True,-0.001792761,84.31,Li;O;Si;Sr,,0.0,5,Strict model shortlist,Included in final shortlist,87.58
mp-18147,LiGaSiO4,Trigonal,Silicon-family,True,0.0,4.2293,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.8054439,True,0.002372904,83.13,Ga;Li;O;Si,,0.002372904,5,Strict model shortlist,Included in final shortlist,86.22
mp-556649,Li4Ga3Si3BrO12,Cubic,Silicon-family,True,0.0,4.1359,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.8343667,True,0.02177377,84.86,Br;Ga;Li;O;Si,,0.02177377,5,Strict model shortlist,Included in final shortlist,83.64
mp-6844,KLi3Si12(SnO15)2,Hexagonal,Silicon-family,True,0.0,4.4444,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.7750379,True,0.009079405,81.3,K;Li;O;Si;Sn,,0.009079405,5,Strict model shortlist,Included in final shortlist,83.51
mp-554203,Li4Ga3Si3ClO12,Cubic,Silicon-family,True,0.0,4.5903,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.8033022,True,0.015872123,83.0,Cl;Ga;Li;O;Si,,0.015872123,5,Strict model shortlist,Included in final shortlist,83.42
mp-557112,Li4Ga3Si3IO12,Cubic,Silicon-family,True,0.0,3.6307,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.8313344,True,0.025788927,84.68,Ga;I;Li;O;Si,,0.025788927,5,Strict model shortlist,Included in final shortlist,82.7
mp-16055,KLi3Zr2(Si2O5)6,Hexagonal,Silicon-family,True,0.0,5.1673,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.72341007,True,0.007411929,78.2,K;Li;O;Si;Zr,,0.007411929,5,Strict model shortlist,Included in final shortlist,81.52
mp-16282,KNa2Li3Cr2(Si2O5)6,Hexagonal,Silicon-family,True,0.0,3.8492,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.78503186,True,0.026042383,81.9,Cr;K;Li;Na;O;Si,,0.026042383,5,Strict model shortlist,Included in final shortlist,80.57
mp-17240,RbNa3Li12(SiO4)4,Tetragonal,Silicon-family,True,0.0,4.8031,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.6794739,True,0.0065541933,75.57,Li;Na;O;Rb;Si,,0.0065541933,5,Strict model shortlist,Included in final shortlist,79.72
mp-17718,CsKNa2Li12(SiO4)4,Tetragonal,Silicon-family,True,0.0,4.8722,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.68730795,True,0.012639662,76.04,Cs;K;Li;Na;O;Si,,0.012639662,5,Strict model shortlist,Included in final shortlist,78.85
mp-558310,BaLi2SiO4,Hexagonal,Silicon-family,True,0.0,4.3955,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.6622451,True,0.008114813,74.53,Ba;Li;O;Si,,0.008114813,5,Strict model shortlist,Included in final shortlist,78.63
mp-23648,Li4Al3Si3ClO12,Cubic,Silicon-family,True,0.0,5.4534,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.70829177,True,0.02275271,77.3,Al;Cl;Li;O;Si,,0.02275271,5,Strict model shortlist,Included in final shortlist,77.77
mp-16996,Li3GaSiO5,Orthorhombic,Silicon-family,True,0.0,3.8433,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.71405476,True,0.024100767,77.64,Ga;Li;O;Si,,0.024100767,5,Strict model shortlist,Included in final shortlist,77.76
mp-8449,Rb2Li2SiO4,Triclinic,Silicon-family,True,0.0,3.8516,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.6717856,True,0.015140539,75.11,Li;O;Rb;Si,,0.015140539,5,Strict model shortlist,Included in final shortlist,77.65
mp-504849,Cs2Li2SiO4,Triclinic,Silicon-family,True,0.0,3.8531,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.6717856,True,0.015140539,75.11,Cs;Li;O;Si,,0.015140539,5,Strict model shortlist,Included in final shortlist,77.65
mp-7610,Li2CaSiO4,Tetragonal,Silicon-family,True,0.0,5.1897,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.6877601,True,0.020822402,76.07,Ca;Li;O;Si,,0.020822402,5,Strict model shortlist,Included in final shortlist,77.23
mp-18860,Li2VSiO5,Tetragonal,Silicon-family,True,0.0,2.3621,87,Research Candidate,Silicon-containing research family; high-capacity anode direction.,0.67305917,True,0.022880645,75.18,Li;O;Si;V,,0.022880645,5,Strict model shortlist,Included in final shortlist,76.16
mp-3268644,Li2MnGeS4,Orthorhombic,Li-S or sulfide-family,True,0.0,1.9728,81,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.90332484,True,0.0008641867,86.6,Ge;Li;Mn;S,,0.0008641867,7,Strict model shortlist,Included in final shortlist,88.83
mp-3209528,Cs2Li2SnS4,Orthorhombic,Li-S or sulfide-family,True,0.0,3.2409,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.9046652,True,-0.025410643,85.48,Cs;Li;S;Sn,,0.0,7,Strict model shortlist,Included in final shortlist,88.01
mp-3205208,Rb2Li2SnS4,Orthorhombic,Li-S or sulfide-family,True,0.0,3.0399,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.9042042,True,-0.025147602,85.45,Li;Rb;S;Sn,,0.0,7,Strict model shortlist,Included in final shortlist,87.99
mp-1210804,Li2ZnGeS4,Orthorhombic,Li-S or sulfide-family,True,0.0,2.1846,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8956898,True,-3.8212456e-05,84.94,Ge;Li;S;Zn,,0.0,7,Strict model shortlist,Included in final shortlist,87.61
mp-3210567,SrLi2SnS4,Trigonal,Li-S or sulfide-family,True,0.0,3.0972,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8955101,True,-0.010870179,84.93,Li;S;Sn;Sr,,0.0,7,Strict model shortlist,Included in final shortlist,87.6
mp-3252745,BaLiNdS3,Orthorhombic,Li-S or sulfide-family,True,0.0,2.2076,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8919713,True,-0.0045825453,84.72,Ba;Li;Nd;S,,0.0,7,Strict model shortlist,Included in final shortlist,87.44
mp-3246559,BaLiDyS3,Orthorhombic,Li-S or sulfide-family,True,0.0,2.2217,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8919713,True,-0.0050794915,84.72,Ba;Dy;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,87.44
mp-3211122,BaLi2SnS4,Trigonal,Li-S or sulfide-family,True,0.0,3.0828,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.88978195,True,-0.010607138,84.59,Ba;Li;S;Sn,,0.0,7,Strict model shortlist,Included in final shortlist,87.34
mp-3215854,Cs2LiTaS4,Orthorhombic,Li-S or sulfide-family,True,0.0,3.0918,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8974966,True,0.0018885508,85.05,Cs;Li;S;Ta,,0.0018885508,7,Strict model shortlist,Included in final shortlist,87.31
mp-3251559,LiDyHfS4,Orthorhombic,Li-S or sulfide-family,True,0.0,1.6783,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.886212,True,-0.003072083,84.37,Dy;Hf;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,87.18
mp-3203753,Li2MgSiS4,Orthorhombic,Li-S or sulfide-family,True,0.0,3.9328,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8706077,True,-0.0031755343,84.24,Li;Mg;S;Si,,0.0,7,Strict model shortlist,Included in final shortlist,87.18
mp-3209691,K2Li2SnS4,Monoclinic,Li-S or sulfide-family,True,0.0,3.0404,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.9002244,True,0.0036523761,85.21,K;Li;S;Sn,,0.0036523761,7,Strict model shortlist,Included in final shortlist,87.08
mp-3245439,RbLiCeS3,Orthorhombic,Li-S or sulfide-family,True,0.0,1.3385,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8837794,True,-0.0006218254,84.23,Ce;Li;Rb;S,,0.0,7,Strict model shortlist,Included in final shortlist,87.07
mp-3213228,CsLi2TaS4,Orthorhombic,Li-S or sulfide-family,True,0.0,3.1835,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8827776,True,-0.0017072769,84.17,Cs;Li;S;Ta,,0.0,7,Strict model shortlist,Included in final shortlist,87.02
mp-3247916,CsLiCeS3,Orthorhombic,Li-S or sulfide-family,True,0.0,1.3186,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8766048,True,-0.0006218254,83.8,Ce;Cs;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,86.75
mp-3206966,Ba2NaLi3S5,Monoclinic,Li-S or sulfide-family,True,0.0,1.9027,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.88434786,True,0.004776681,84.26,Ba;Li;Na;S,,0.004776681,7,Strict model shortlist,Included in final shortlist,86.14
mp-3248555,BaLiCeS3,Monoclinic,Li-S or sulfide-family,True,0.0,0.4027,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8762247,True,0.003915284,83.77,Ba;Ce;Li;S,,0.003915284,7,Strict model shortlist,Included in final shortlist,85.95
mp-3212276,Cs2Li2GeS4,Monoclinic,Li-S or sulfide-family,True,0.0,3.2307,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8759249,True,0.004491532,83.76,Cs;Ge;Li;S,,0.004491532,7,Strict model shortlist,Included in final shortlist,85.82
mp-3247986,BaLiErS3,Orthorhombic,Li-S or sulfide-family,True,0.0,2.2675,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8561057,True,-0.0050794915,82.57,Ba;Er;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,85.82
mp-3211050,Li2MgSnS4,Monoclinic,Li-S or sulfide-family,True,0.0,3.0804,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.86280775,True,0.0043552564,82.97,Li;Mg;S;Sn,,0.0043552564,7,Strict model shortlist,Included in final shortlist,85.26
mp-3210013,Na5Li3(SiS4)2,Monoclinic,Li-S or sulfide-family,True,0.0,3.6182,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.842099,True,0.004618207,82.53,Li;Na;S;Si,,0.004618207,7,Strict model shortlist,Included in final shortlist,84.97
mp-3215312,Rb2Li2TiS4,Tetragonal,Li-S or sulfide-family,True,0.0,2.6367,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8213371,True,-0.0115840845,81.28,Li;Rb;S;Ti,,0.0,7,Strict model shortlist,Included in final shortlist,84.96
mp-3205916,K2Li2TiS4,Tetragonal,Li-S or sulfide-family,True,0.0,2.5669,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8206967,True,-0.011500541,81.24,K;Li;S;Ti,,0.0,7,Strict model shortlist,Included in final shortlist,84.93
mp-1220972,NaLiZnS2,Trigonal,Li-S or sulfide-family,True,0.0,1.8298,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8347952,True,-0.0098030185,81.29,Li;Na;S;Zn,,0.0,7,Strict model shortlist,Included in final shortlist,84.87
mp-3213977,LiCrSnS4,Orthorhombic,Li-S or sulfide-family,True,0.0,0.8791,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.90496796,True,0.017541824,85.5,Cr;Li;S;Sn,,0.017541824,7,Strict model shortlist,Included in final shortlist,84.52
mp-3203899,LiNb(AgS2)2,Tetragonal,Li-S or sulfide-family,True,0.0,1.8652,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8339557,True,0.002056371,81.24,Ag;Li;Nb;S,,0.002056371,7,Strict model shortlist,Included in final shortlist,84.42
mp-3208230,Rb2Li2SiS4,Monoclinic,Li-S or sulfide-family,True,0.0,3.848,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8232316,True,0.0035160985,81.39,Li;Rb;S;Si,,0.0035160985,7,Strict model shortlist,Included in final shortlist,84.34
mp-3209254,Na3LiSnS4,Monoclinic,Li-S or sulfide-family,True,0.0,2.9064,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8410124,True,0.0044740243,81.66,Li;Na;S;Sn,,0.0044740243,7,Strict model shortlist,Included in final shortlist,84.25
mp-3213432,Na5LiSi2S7,Monoclinic,Li-S or sulfide-family,True,0.0,4.0594,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.82174605,True,0.0036504231,81.3,Li;Na;S;Si,,0.0036504231,7,Strict model shortlist,Included in final shortlist,84.25
mp-3250125,K2Li2CeS4,Monoclinic,Li-S or sulfide-family,True,0.0,1.313,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.88399464,True,0.015803136,84.24,Ce;K;Li;S,,0.015803136,7,Strict model shortlist,Included in final shortlist,83.92
mp-3204760,Li4AgAu3S4,Triclinic,Li-S or sulfide-family,True,0.0,1.8162,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.82029086,True,0.0034304247,80.42,Ag;Au;Li;S,,0.0034304247,7,Strict model shortlist,Included in final shortlist,83.53
mp-3201631,KLiMgS2,Tetragonal,Li-S or sulfide-family,True,0.0,3.8182,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8266733,True,0.0059101293,80.8,K;Li;Mg;S,,0.0059101293,7,Strict model shortlist,Included in final shortlist,83.32
mp-3203516,LiAg(SbS2)2,Monoclinic,Li-S or sulfide-family,True,0.0,1.7898,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8358551,True,0.010012156,81.35,Ag;Li;S;Sb,,0.010012156,7,Strict model shortlist,Included in final shortlist,82.91
mp-3200964,KLi3SiS4,Cubic,Li-S or sulfide-family,True,0.0,4.277,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.78628784,True,0.0028096791,79.18,K;Li;S;Si,,0.0028096791,7,Strict model shortlist,Included in final shortlist,82.82
mp-3647,LiGaS2,Orthorhombic,Li-S or sulfide-family,True,0.0,2.9608,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7954996,True,0.0016186881,78.93,Ga;Li;S,,0.0016186881,7,Strict model shortlist,Included in final shortlist,82.77
mp-774907,KLiZnS2,Tetragonal,Li-S or sulfide-family,True,0.0,2.5442,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.79655147,True,0.0020887475,78.99,K;Li;S;Zn,,0.0020887475,7,Strict model shortlist,Included in final shortlist,82.73
mp-1219554,RbLiZnS2,Tetragonal,Li-S or sulfide-family,True,0.0,2.5255,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.79655147,True,0.0020887475,78.99,Li;Rb;S;Zn,,0.0020887475,7,Strict model shortlist,Included in final shortlist,82.73
mp-1225887,CsLiZnS2,Tetragonal,Li-S or sulfide-family,True,0.0,2.5019,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.79655147,True,0.0020887475,78.99,Cs;Li;S;Zn,,0.0020887475,7,Strict model shortlist,Included in final shortlist,82.73
mp-3202077,Li2VAgS4,Tetragonal,Li-S or sulfide-family,True,0.0,1.6325,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.82898265,True,0.009440919,80.94,Ag;Li;S;V,,0.009440919,7,Strict model shortlist,Included in final shortlist,82.72
mp-3202328,LiAl2AgS4,Tetragonal,Li-S or sulfide-family,True,0.0,3.3126,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8044313,True,0.004245739,79.47,Ag;Al;Li;S,,0.004245739,7,Strict model shortlist,Included in final shortlist,82.65
mp-3250661,Cs2Li2CeS4,Monoclinic,Li-S or sulfide-family,True,0.0,1.1384,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.88399464,True,0.022441853,84.24,Ce;Cs;Li;S,,0.022441853,7,Strict model shortlist,Included in final shortlist,82.59
mp-3252600,Ba2Li2CeS5,Monoclinic,Li-S or sulfide-family,True,0.0,1.1743,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.88399464,True,0.022441853,84.24,Ba;Ce;Li;S,,0.022441853,7,Strict model shortlist,Included in final shortlist,82.59
mp-1021497,Li2SiSnS4,Tetragonal,Li-S or sulfide-family,False,0.01686849,1.9189,74,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8251,True,0.0026973803,79.11,Li;S;Si;Sn,,0.0026973803,7,Strict model shortlist,Included in final shortlist,82.49
mp-15791,LiErS2,Trigonal,Li-S or sulfide-family,True,0.0,2.0066,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7754336,True,-0.015299873,77.73,Er;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,82.19
mp-15789,LiDyS2,Trigonal,Li-S or sulfide-family,True,0.0,1.9347,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7753628,True,-0.015299873,77.72,Dy;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,82.19
mp-767165,K2LiVS4,Monoclinic,Li-S or sulfide-family,True,0.0,1.6022,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.83593094,True,0.013875429,81.36,K;Li;S;V,,0.013875429,7,Strict model shortlist,Included in final shortlist,82.14
mp-3203106,LiGa2AgS4,Tetragonal,Li-S or sulfide-family,True,0.0,2.5467,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.77898735,True,0.0021713448,77.94,Ag;Ga;Li;S,,0.0021713448,7,Strict model shortlist,Included in final shortlist,81.92
mp-510338,Cs2LiVS4,Orthorhombic,Li-S or sulfide-family,True,0.0,1.5878,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7691795,True,-0.021044748,77.35,Cs;Li;S;V,,0.0,7,Strict model shortlist,Included in final shortlist,81.91
mp-558815,Rb2LiVS4,Orthorhombic,Li-S or sulfide-family,True,0.0,1.5836,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7691795,True,-0.021044748,77.35,Li;Rb;S;V,,0.0,7,Strict model shortlist,Included in final shortlist,81.91
mp-559238,CsLi2BS3,Orthorhombic,Li-S or sulfide-family,True,0.0,3.1955,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.76406914,True,-0.00026464852,77.04,B;Cs;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,81.68
mp-1225894,CsLiMnS2,Tetragonal,Li-S or sulfide-family,True,0.0,0.8093,81,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.8197454,True,0.018598322,81.58,Cs;Li;Mn;S,,0.018598322,7,Strict model shortlist,Included in final shortlist,81.52
mp-3205771,Cs4LiFeS4,Orthorhombic,Li-S or sulfide-family,True,0.0,1.6739,81,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.74118036,True,0.0012952365,76.87,Cs;Fe;Li;S,,0.0012952365,7,Strict model shortlist,Included in final shortlist,81.44
mp-3280961,Li4ZnSn2S7,Monoclinic,Li-S or sulfide-family,True,0.0,2.5996,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.77607393,True,0.0073973862,77.76,Li;S;Sn;Zn,,0.0073973862,7,Strict model shortlist,Included in final shortlist,80.74
mp-15999,Li3AuS2,Orthorhombic,Li-S or sulfide-family,True,0.0,2.0985,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7396676,True,-0.11000498,75.58,Au;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,80.59
mp-1188392,LiInS2,Orthorhombic,Li-S or sulfide-family,True,0.0,2.1875,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7451669,True,0.005686294,75.91,In;Li;S,,0.005686294,7,Strict model shortlist,Included in final shortlist,79.7
mp-5614,Li3BS3,Orthorhombic,Li-S or sulfide-family,True,0.0,3.1466,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.71786904,True,-0.0026117684,74.27,B;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,79.6
mp-559814,Li5SbS3I2,Orthorhombic,Li-S or sulfide-family,True,0.0,2.7011,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7393831,True,0.0059798704,75.56,I;Li;S;Sb,,0.0059798704,7,Strict model shortlist,Included in final shortlist,79.38
